a_etage,cheminee,classification_f,cuve_eau,douche_wc,etat_general,garage_ferme,gardien_securite,groupe_electrogene,loyer_mensuel,meuble,nombre_chambres,nombre_salles_eau,piscine,quartier,superficie,surface_terrain,terrasse_balcon,type_d_acces,type_logement,nom_quartier,id_quartier
False,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambohibao,0.0,0.0,True,voiture_avec_parking,Villa,ambohibao,870.0
False,False,F0,False,interieur,bon,False,True,False,1200000.0,True,1,1.0,False,ankerana,0.0,0.0,False,sans,Appartement,,
False,False,F2,False,interieur,bon,False,False,False,2000000.0,False,1,1.0,True,soavimasoandro,0.0,0.0,False,voiture_avec_parking,Appartement,soavimasoandro,135.0
False,False,F2,True,interieur,bon,True,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,136.0
False,False,F2,True,interieur,bon,True,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,562.0
False,False,F2,True,interieur,bon,True,False,False,3000000.0,True,1,1.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,875.0
False,False,F4,False,interieur,bon,False,False,False,1350000.0,False,3,1.0,False,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
True,False,F2,False,interieur,bon,False,False,False,1800000.0,False,1,1.0,False,soarano,0.0,0.0,False,sans,Appartement,,
False,False,F3,False,interieur,bon,False,True,False,1800000.0,True,2,1.0,False,ambolokandrina,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,False,False,False,2600000.0,False,3,1.0,False,analamahitsy cite,0.0,0.0,False,voiture,Villa,analamahitsy cite,141.0
True,False,F4,False,interieur,bon,False,False,False,16000000.0,False,3,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F6,False,interieur,bon,True,False,True,8000000.0,True,4,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F6,False,interieur,bon,True,False,True,8000000.0,True,4,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F6,False,interieur,bon,True,False,True,8000000.0,True,4,2.0,True,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F3,False,interieur,bon,False,False,False,1600000.0,False,2,1.0,False,soarano,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,True,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,androhibe,0.0,0.0,True,voiture,Villa,androhibe,136.0
False,True,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,androhibe,0.0,0.0,True,voiture,Villa,androhibe,562.0
False,True,F6,False,interieur,bon,False,False,False,6000000.0,False,5,3.0,False,androhibe,0.0,0.0,True,voiture,Villa,androhibe,875.0
False,False,F4,False,interieur,bon,False,False,False,15000000.0,True,3,2.0,False,androhibe,0.0,0.0,True,sans,Appartement,androhibe,136.0
False,False,F4,False,interieur,bon,False,False,False,15000000.0,True,3,2.0,False,androhibe,0.0,0.0,True,sans,Appartement,androhibe,562.0
False,False,F4,False,interieur,bon,False,False,False,15000000.0,True,3,2.0,False,androhibe,0.0,0.0,True,sans,Appartement,androhibe,875.0
False,False,F3,True,interieur,bon,False,True,False,4165000.0,False,2,2.0,True,anosizato atsinanana i,0.0,0.0,True,voiture_avec_parking,Appartement,anosizato atsinanana i,126.0
False,False,F3,False,interieur,bon,False,True,False,800000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,moto,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,True,False,800000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,moto,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,True,False,800000.0,False,2,1.0,False,ambatobe,0.0,0.0,False,moto,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,True,False,1550000.0,False,2,1.0,False,anosizato atsinanana i,0.0,0.0,True,voiture_avec_parking,Appartement,anosizato atsinanana i,126.0
False,False,F3,False,interieur,bon,False,True,True,4000000.0,True,2,1.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,True,False,False,2800000.0,False,3,2.0,False,ambatoroka,0.0,0.0,True,voiture_avec_parking,Appartement,ambatoroka,53.0
False,False,F2,False,interieur,bon,False,False,False,450000.0,False,1,1.0,False,ampahibe,0.0,0.0,False,sans,Appartement,ampahibe,100.0
False,False,F2,False,interieur,bon,False,False,False,450000.0,False,1,1.0,False,ampahibe,0.0,0.0,False,sans,Appartement,ampahibe,474.0
False,True,F6,False,interieur,bon,True,False,False,6000000.0,False,5,3.0,True,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
False,False,F4,False,interieur,bon,False,False,False,4500000.0,False,3,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,360.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,439.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,675.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Appartement,ambohibao,870.0
False,False,F4,True,interieur,bon,False,False,True,6250000.0,False,3,1.0,True,alarobia amboniloha,0.0,0.0,True,voiture_avec_parking,Villa,alarobia amboniloha,138.0
False,False,F4,False,interieur,bon,False,True,False,3500000.0,True,3,1.0,False,antsakaviro,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F4,False,interieur,bon,False,False,False,2000000.0,False,3,1.0,True,ambohimangakely,0.0,0.0,False,voiture_avec_parking,Villa,ambohimangakely,271.0
False,False,F3,True,interieur,bon,False,True,False,2500000.0,False,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,True,interieur,bon,False,True,False,2500000.0,False,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,True,interieur,bon,False,True,False,2500000.0,False,2,2.0,True,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
True,True,F0,False,interieur,bon,True,True,False,8500000.0,False,4,4.0,False,ambohipotsy ambohimitsimbina a,500.0,3000.0,True,voiture_avec_parking,Villa,ambohipotsy ambohimitsimbina a,58.0
True,False,F0,False,interieur,bon,True,False,False,4500000.0,True,3,4.0,False,mandrosoa ivato,1000.0,0.0,True,voiture_avec_parking,Villa,mandrosoa ivato,457.0
True,False,F0,False,interieur,bon,True,False,False,5000000.0,False,4,2.0,False,ambatoroka,450.0,200.0,False,voiture_avec_parking,Villa,ambatoroka,53.0
True,False,F0,False,interieur,bon,False,False,False,3000000.0,False,4,4.0,False,ambohibao,250.0,0.0,True,voiture_avec_parking,Villa,ambohibao,360.0
True,False,F0,False,interieur,bon,False,False,False,3000000.0,False,4,4.0,False,ambohibao,250.0,0.0,True,voiture_avec_parking,Villa,ambohibao,439.0
True,False,F0,False,interieur,bon,False,False,False,3000000.0,False,4,4.0,False,ambohibao,250.0,0.0,True,voiture_avec_parking,Villa,ambohibao,675.0
True,False,F0,False,interieur,bon,False,False,False,3000000.0,False,4,4.0,False,ambohibao,250.0,0.0,True,voiture_avec_parking,Villa,ambohibao,870.0
True,False,F0,False,interieur,bon,False,False,False,5000000.0,False,3,4.0,False,ambohibao,180.0,0.0,True,voiture_avec_parking,Villa,ambohibao,360.0
True,False,F0,False,interieur,bon,False,False,False,5000000.0,False,3,4.0,False,ambohibao,180.0,0.0,True,voiture_avec_parking,Villa,ambohibao,439.0
True,False,F0,False,interieur,bon,False,False,False,5000000.0,False,3,4.0,False,ambohibao,180.0,0.0,True,voiture_avec_parking,Villa,ambohibao,675.0
True,False,F0,False,interieur,bon,False,False,False,5000000.0,False,3,4.0,False,ambohibao,180.0,0.0,True,voiture_avec_parking,Villa,ambohibao,870.0
False,False,F0,False,interieur,bon,False,False,False,2300000.0,False,3,1.0,False,ambatobe,300.0,150.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F0,False,interieur,bon,False,False,False,2300000.0,False,3,1.0,False,ambatobe,300.0,150.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F0,False,interieur,bon,False,False,False,2300000.0,False,3,1.0,False,ambatobe,300.0,150.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambatobe,200.0,100.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambatobe,200.0,100.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ambatobe,200.0,100.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F0,False,interieur,bon,False,False,False,3500000.0,True,2,2.0,False,analamahitsy,250.0,200.0,True,voiture_avec_parking,Villa,analamahitsy,635.0
True,True,F0,False,interieur,bon,True,False,False,4000000.0,True,6,5.0,False,ambohitrarahaba,500.0,0.0,True,voiture_avec_parking,Villa,ambohitrarahaba,223.0
True,True,F0,False,interieur,bon,False,False,False,4400000.0,False,4,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F0,False,interieur,bon,False,False,False,4400000.0,False,4,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F0,False,interieur,bon,False,False,False,4400000.0,False,4,3.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,False,F0,False,interieur,bon,True,False,False,2250000.0,True,3,2.0,False,soavimbahoaka,62.0,0.0,True,voiture_avec_parking,Appartement,soavimbahoaka,723.0
False,False,F3,False,interieur,bon,False,True,False,1800000.0,True,2,1.0,True,manjakamiadana antsahondra amb,90.0,0.0,True,voiture_avec_parking,Appartement,manjakamiadana antsahondra amb,52.0
False,False,F0,False,interieur,bon,False,True,False,1100000.0,True,0,1.0,True,manjakamiadana antsahondra amb,35.0,0.0,False,voiture_avec_parking,Appartement,manjakamiadana antsahondra amb,52.0
False,False,F3,False,interieur,bon,False,True,False,3250000.0,True,2,1.0,True,manjakamiadana antsahondra amb,90.0,0.0,True,voiture_avec_parking,Appartement,manjakamiadana antsahondra amb,52.0
True,False,F3,False,interieur,bon,False,True,False,3250000.0,True,2,1.0,False,manjakamiadana antsahondra amb,90.0,0.0,True,voiture_avec_parking,Appartement,manjakamiadana antsahondra amb,52.0
True,True,F0,False,interieur,bon,False,False,False,3000000.0,False,4,2.0,False,ivandry,180.0,0.0,False,voiture_avec_parking,Villa,ivandry,139.0
True,True,F0,False,interieur,bon,True,False,False,3000000.0,False,4,2.0,False,ivandry,250.0,0.0,False,voiture_avec_parking,Villa,ivandry,139.0
False,False,F0,False,interieur,bon,False,False,False,7500000.0,False,4,1.0,False,ambatobe,700.0,535.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F0,False,interieur,bon,False,False,False,7500000.0,False,4,1.0,False,ambatobe,700.0,535.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F0,False,interieur,bon,False,False,False,7500000.0,False,4,1.0,False,ambatobe,700.0,535.0,True,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F0,False,interieur,bon,True,False,False,10000000.0,False,4,2.0,True,ambatobe,450.0,200.0,True,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F0,False,interieur,bon,True,False,False,10000000.0,False,4,2.0,True,ambatobe,450.0,200.0,True,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F0,False,interieur,bon,True,False,False,10000000.0,False,4,2.0,True,ambatobe,450.0,200.0,True,voiture_avec_parking,Villa,ambatobe,550.0
True,False,F3,False,interieur,bon,False,True,False,2750000.0,False,2,1.0,True,manjakamiadana antsahondra amb,90.0,0.0,True,voiture_avec_parking,Appartement,manjakamiadana antsahondra amb,52.0
True,False,F4,False,interieur,bon,True,False,False,3500000.0,False,3,2.0,False,ampahibe,115.0,0.0,True,voiture_avec_parking,Appartement,ampahibe,100.0
True,False,F4,False,interieur,bon,True,False,False,3500000.0,False,3,2.0,False,ampahibe,115.0,0.0,True,voiture_avec_parking,Appartement,ampahibe,474.0
True,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ampahibe,145.0,0.0,True,voiture_avec_parking,Appartement,ampahibe,100.0
True,False,F4,False,interieur,bon,True,False,False,4000000.0,False,3,2.0,False,ampahibe,145.0,0.0,True,voiture_avec_parking,Appartement,ampahibe,474.0
True,False,F3,False,interieur,bon,False,False,False,6250000.0,True,2,1.0,False,analamahitsy,75.0,0.0,True,voiture_avec_parking,Appartement,analamahitsy,635.0
True,False,F4,False,interieur,bon,False,False,False,6000000.0,True,3,2.0,False,analamahitsy,100.0,0.0,True,voiture_avec_parking,Appartement,analamahitsy,635.0
False,True,F0,False,interieur,bon,False,False,False,5500000.0,False,5,2.0,True,antsahabe ankorahotra ankazoto,300.0,1000.0,True,voiture_avec_parking,Villa,antsahabe ankorahotra ankazoto,46.0
True,True,F0,False,interieur,bon,False,False,False,4000000.0,False,4,3.0,False,manjakamiadana antsahondra amb,350.0,100.0,True,voiture,Villa,manjakamiadana antsahondra amb,52.0
True,True,F0,False,interieur,bon,True,False,False,7500000.0,False,4,2.0,False,ampandrana ankadivato,300.0,300.0,True,voiture,Villa,ampandrana ankadivato,5.0
True,True,F0,False,interieur,bon,True,False,False,3000000.0,False,6,2.0,False,ambohipotsy ambohimitsimbina a,250.0,0.0,True,voiture,Villa,ambohipotsy ambohimitsimbina a,58.0
False,True,F0,False,interieur,bon,True,False,False,3000000.0,False,3,2.0,False,tsimialonjafy,350.0,100.0,False,voiture_avec_parking,Villa,tsimialonjafy,114.0
False,False,F3,False,interieur,bon,False,False,False,3000000.0,False,2,2.0,False,mahazoarivo ambohidraserika,90.0,0.0,True,voiture_avec_parking,Appartement,mahazoarivo ambohidraserika,63.0
True,False,F0,False,interieur,bon,False,False,False,1800000.0,False,3,2.0,False,andoharanofotsy,110.0,0.0,False,voiture,Maison,andoharanofotsy,774.0
True,True,F0,False,interieur,bon,False,False,False,2500000.0,False,6,5.0,False,ambatobe,320.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F0,False,interieur,bon,False,False,False,2500000.0,False,6,5.0,False,ambatobe,320.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F0,False,interieur,bon,False,False,False,2500000.0,False,6,5.0,False,ambatobe,320.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
True,False,F3,False,interieur,bon,False,False,False,1000000.0,False,2,1.0,False,tsimialonjafy,105.0,0.0,True,voiture,Appartement,tsimialonjafy,114.0
True,False,F0,False,interieur,bon,False,False,False,800000.0,False,0,1.0,False,antsakaviro ambodirotra,40.0,0.0,False,voiture,Appartement,antsakaviro ambodirotra,101.0
True,True,F0,False,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,ambatoroka,120.0,200.0,False,voiture_avec_parking,Villa,ambatoroka,53.0
True,True,F5,False,interieur,bon,True,False,False,7000000.0,False,4,2.0,True,ambatobe,220.0,500.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F5,False,interieur,bon,True,False,False,7000000.0,False,4,2.0,True,ambatobe,220.0,500.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F5,False,interieur,bon,True,False,False,7000000.0,False,4,2.0,True,ambatobe,220.0,500.0,True,voiture_avec_parking,Villa,ambatobe,550.0
True,True,F6,False,interieur,bon,True,False,False,10000000.0,False,5,5.0,True,ivandry,250.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,True,F4,False,interieur,bon,False,True,False,2400000.0,False,3,2.0,False,ambatobe,110.0,260.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,True,F4,False,interieur,bon,False,True,False,2400000.0,False,3,2.0,False,ambatobe,110.0,260.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,True,F4,False,interieur,bon,False,True,False,2400000.0,False,3,2.0,False,ambatobe,110.0,260.0,False,voiture_avec_parking,Villa,ambatobe,550.0
False,True,F4,False,interieur,bon,False,False,False,1500000.0,False,3,1.0,False,ankerana ankadindramamy,90.0,0.0,False,voiture_avec_parking,Villa,ankerana ankadindramamy,153.0
True,False,F7,False,interieur,bon,False,False,False,4000000.0,False,5,3.0,False,ivandry,250.0,0.0,True,voiture_avec_parking,Villa,ivandry,139.0
False,True,F5,False,interieur,bon,True,False,False,12500000.0,False,3,1.0,False,lalamby sy ny manodidina,350.0,1200.0,True,voiture_avec_parking,Villa,lalamby sy ny manodidina,34.0
True,True,F4,False,interieur,bon,False,False,False,2200000.0,False,3,2.0,False,ambatobe,140.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,True,F4,False,interieur,bon,False,False,False,2200000.0,False,3,2.0,False,ambatobe,140.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,True,F4,False,interieur,bon,False,False,False,2200000.0,False,3,2.0,False,ambatobe,140.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
True,False,F4,False,interieur,bon,False,False,False,5750000.0,False,3,2.0,False,ambatobe,200.0,0.0,True,voiture_avec_parking,Villa,ambatobe,143.0
True,False,F4,False,interieur,bon,False,False,False,5750000.0,False,3,2.0,False,ambatobe,200.0,0.0,True,voiture_avec_parking,Villa,ambatobe,499.0
True,False,F4,False,interieur,bon,False,False,False,5750000.0,False,3,2.0,False,ambatobe,200.0,0.0,True,voiture_avec_parking,Villa,ambatobe,550.0
True,True,F6,False,interieur,bon,False,False,False,8000000.0,False,5,2.0,False,androhibe,160.0,100.0,True,voiture_avec_parking,Villa,androhibe,136.0
True,True,F6,False,interieur,bon,False,False,False,8000000.0,False,5,2.0,False,androhibe,160.0,100.0,True,voiture_avec_parking,Villa,androhibe,562.0
True,True,F6,False,interieur,bon,False,False,False,8000000.0,False,5,2.0,False,androhibe,160.0,100.0,True,voiture_avec_parking,Villa,androhibe,875.0
True,True,F6,False,interieur,bon,False,False,False,4000000.0,False,5,3.0,False,andoharanofotsy,140.0,150.0,True,voiture_avec_parking,Villa,andoharanofotsy,774.0
True,False,F5,False,interieur,bon,False,False,False,10250000.0,False,4,3.0,True,soavimbahoaka,220.0,400.0,True,voiture_avec_parking,Villa,soavimbahoaka,723.0
True,True,F5,False,interieur,bon,False,False,True,6000000.0,True,4,2.0,False,ambohimangakely,216.0,300.0,True,voiture_avec_parking,Villa,ambohimangakely,271.0
False,False,F4,False,interieur,bon,False,False,False,1000000.0,False,3,1.0,False,soamanandrariny,80.0,0.0,True,voiture_avec_parking,Appartement,soamanandrariny,269.0
False,False,F0,False,interieur,bon,False,False,False,500000.0,False,0,1.0,False,soamanandrariny,40.0,0.0,False,voiture_avec_parking,Appartement,soamanandrariny,269.0
True,True,F5,False,interieur,bon,False,False,False,3750000.0,False,4,2.0,False,ankerana ankadindramamy,120.0,120.0,True,voiture_avec_parking,Villa,ankerana ankadindramamy,153.0
True,False,F4,False,interieur,bon,False,True,False,11000000.0,False,0,3.0,False,analamahitsy,110.0,0.0,False,voiture_avec_parking,Villa,analamahitsy,635.0
