"a_etage","cheminee","classification_f","cuve_eau","douche_wc","etat_general","garage_ferme","gardien_securite","groupe_electrogene","loyer_mensuel","meuble","nombre_chambres","nombre_salles_eau","piscine","quartier","superficie","surface_terrain","terrasse_balcon","type_d_acces","type_logement"
"False","False","F3","False","interieur","bon","False","False","False","2500000","True","2","1","False","Ambohimiandra Fenomanana Antsa","0","0","False","voiture_avec_parking","Appartement"
"False","False","F6","True","interieur","bon","False","False","False","7500000","True","5","3","True","Ambohitrarahaba","0","0","False","voiture_avec_parking","Villa"
"True","False","F6","False","interieur","bon","False","False","False","3000000","False","5","2","False","Ambohitrarahaba","0","0","True","voiture_avec_parking","Villa"
"False","False","F6","False","interieur","bon","False","False","False","7500000","True","5","3","True","Ambohitrinimanga","0","0","True","sans","Villa"
"False","False","F6","False","interieur","bon","True","True","False","4000000","False","5","1","False","Ivandry","0","0","True","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","False","True","True","10000000","True","3","2","True","Ivandry","0","0","True","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","5000000","True","3","2","False","Alarobia Amboniloha","0","0","True","voiture_avec_parking","Appartement"
"False","False","F2","False","interieur","bon","False","True","False","5000000","True","1","1","True","Androhibe","0","0","False","voiture_avec_parking","Appartement"
"True","False","F3","False","interieur","bon","False","True","False","1300000","False","2","1","False","Ambatobe","0","0","False","voiture_avec_parking","Appartement"
"False","True","F5","False","interieur","bon","True","False","False","3000000","False","4","3","False","Ambatoroka","0","0","True","voiture_avec_parking","Maison"
"False","False","F2","False","interieur","bon","False","True","False","2500000","True","1","1","False","Ambatobe","0","0","False","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","moyen","False","False","False","500000","False","2","1","False","Ankerana","0","0","False","sans","Appartement"
"False","False","F5","False","interieur","bon","True","True","False","3000000","False","4","4","True","Ambohinambo","0","0","True","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","True","False","4000000","False","4","3","True","Ivato","0","0","True","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","False","True","False","4000000","False","4","2","True","Ankadindravola","0","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","7000000","True","3","1","False","Ambohinambo","0","0","True","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","False","True","False","9175000","False","4","4","True","Anosizato Atsinanana I","0","0","True","voiture_avec_parking","Villa"
"False","False","F0","True","interieur","bon","False","True","True","6213000","False","4","2","True","Anosizato Atsinanana I","0","0","True","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","False","False","False","1200000000","False","3","2","False","Ankadifotsy","0","1300","False","voiture_avec_parking","Villa"
"False","False","F0","False","interieur","bon","False","False","False","550000","False","0","1","False","Ambatobe","0","0","False","voiture_avec_parking","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","1500000","True","1","1","True","Ivandry","0","0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","3500000","False","3","1","False","Ampefiloha","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","5300000","False","2","1","False","Andrainarivo","0","0","False","voiture_avec_parking","Appartement"
"False","False","F10","True","interieur","bon","True","False","False","7500000","False","9","6","False","Maharidaza","0","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","True","False","False","3000000","False","3","1","False","Ankadindramamy","0","0","False","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","False","False","2000000","False","2","1","False","Tsarasaotra","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","3000000","True","0","0","False","Ambatobe","0","0","False","sans","Appartement"
"False","True","F5","False","interieur","bon","False","False","False","4000000","False","4","2","False","Ivandry","0","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","True","False","7500000","False","3","3","False","Ankorondrano","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","2700000","False","2","1","False","Ambatobe","0","0","True","voiture_avec_parking","Appartement"
"False","False","F6","True","interieur","bon","False","True","False","7500000","False","5","3","False","Androhibe","0","0","True","voiture_avec_parking","Villa"
"False","False","F3","True","interieur","bon","False","False","False","2660000","False","2","1","False","Ambatobe","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","True","interieur","bon","False","False","False","4000000","True","2","1","False","Isoraka","0","0","False","voiture_avec_parking","Appartement"
"False","True","F5","False","interieur","bon","True","False","False","1500000","False","4","1","False","Ambatoroka","0","0","True","voiture","Maison"
"False","False","F6","False","interieur","bon","False","False","False","2000000","False","5","2","False","Ambohimanambola","0","0","True","voiture_avec_parking","Villa"
"False","False","F7","True","interieur","bon","False","True","False","8250000","True","6","3","False","Ivandry","0","0","True","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","True","True","False","6000000","False","4","3","False","Ambatobe","0","0","True","voiture","Villa"
"False","False","F3","False","interieur","bon","False","False","False","2000000","False","2","1","False","Ankadivato","0","0","False","voiture_avec_parking","Appartement"
"False","True","F5","True","interieur","bon","True","False","False","2500000","False","4","3","False","Andoharanofotsy","0","0","True","voiture","Villa"
"False","False","F0","False","interieur","bon","False","False","False","700000","False","1","1","False","Ambatomaro","0","0","False","voiture_avec_parking","Appartement"
"False","True","F5","True","interieur","bon","True","True","True","3600000","False","4","2","False","Ampandrianomby","0","0","True","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","True","False","False","2500000","False","3","1","False","Ampasanimalo","0","0","False","voiture","Villa"
"False","False","F3","True","interieur","bon","False","False","True","4950000","False","2","2","False","Ivandry","0","0","True","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","False","False","4500000","True","4","2","False","Betongolo","0","0","False","voiture_avec_parking","Appartement"
"False","True","F4","False","interieur","bon","False","False","False","2000000","False","3","2","False","Iavoloha","0","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","2040000","False","3","1","False","Antaninarenina","0","0","False","sans","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","1100000","False","2","1","False","Analamahitsy","0","0","False","voiture_avec_parking","Appartement"
"False","False","F4","True","interieur","bon","False","True","True","2000000","False","3","2","False","Talatamaty","0","0","False","voiture_avec_parking","Appartement"
"True","False","F6","False","interieur","bon","False","True","False","12500000","False","5","5","True","Ambatobe","0","0","True","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","2000000","False","3","2","False","Talatamaty","0","0","True","voiture_avec_parking","Villa"
"False","False","F3","True","interieur","bon","False","False","False","1700000","False","2","2","False","Ivato","0","0","True","voiture_avec_parking","Appartement"
"False","False","F5","True","interieur","bon","True","False","False","8000000","True","4","2","False","By Pass","0","0","True","voiture","Villa"
"False","False","F2","False","interieur","bon","False","True","False","2500000","False","1","1","False","Ambohimiandra","0","0","True","sans","Appartement"
"False","False","F4","False","interieur","bon","True","True","False","2500000","False","3","1","False","Ivato","0","0","False","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","True","False","1800000","False","2","1","False","Isoraka","0","0","False","voiture_avec_parking","Appartement"
"False","False","F0","False","interieur","bon","False","True","False","1200000","False","1","1","False","Isoraka","0","0","False","sans","Appartement"
